shipment_id,commodity,hs_code,declared_value_usd,contract_value_usd,market_price_per_unit,declared_vs_market_ratio,declared_vs_contract_ratio,market_outlier_flag,contract_deviation_flag,benford_rare_digit_flag,is_round_value,risk_score,risk_category,risk_reasons
SHP08879,Machinery,843890,53511,52650,424.43,0.0549356545703203,1.0163532763532763,False,False,False,False,0,Low,No flags
SHP08875,Minerals,847130,131316,131343,56.9,0.5487014533593737,0.9997944313743404,False,False,False,False,0,Low,No flags
SHP08874,Minerals,260300,72662,71939,2937.41,0.007567071854437656,1.0100501814036893,False,False,False,False,0,Low,No flags
SHP08869,Electronics,847130,72434,71534,1840.54,0.010140364489279605,1.012581429809601,False,False,False,False,0,Low,No flags
SHP08860,Minerals,847130,67783,67485,1191.78,0.013168657103272101,1.0044157961028377,False,False,False,False,0,Low,No flags
SHP08852,Agricultural,843890,74052,73269,920.24,0.02307723317823275,1.0106866478319616,False,False,False,False,0,Low,No flags
SHP08848,Agricultural,260300,15622,15836,519.84,0.03069617397794434,0.9864864864864865,False,False,False,False,0,Low,No flags
SHP08832,Textiles,260300,140391,139584,639.73,0.04557705492284932,1.0057814649243466,False,False,False,False,0,Low,No flags
SHP08830,Agricultural,260300,105275,106140,2282.04,0.08704145215320419,0.9918503862822687,False,False,False,False,0,Low,No flags
SHP08828,Agricultural,100610,54056,54309,804.85,0.03666093087946898,0.9953414719475593,False,False,False,False,0,Low,No flags
SHP00436,Textiles,100610,70618,70714,569.68,0.041625527236244186,0.9986424187572475,False,False,False,False,0,Low,No flags
SHP00433,Textiles,847130,133133,132205,1831.97,0.025067968807427794,1.0070194016867744,False,False,False,False,0,Low,No flags
SHP00430,Agricultural,520942,133467,134073,619.97,0.059883107538762644,0.995480074287888,False,False,False,False,0,Low,No flags
SHP00428,Machinery,847130,109245,109297,2824.11,0.010977010020305494,0.999524232138119,False,False,False,False,0,Low,No flags
SHP09051,Agricultural,260300,25368,24468,2522.16,0.00708313062311446,1.0367827366356057,False,False,False,False,0,Low,No flags
SHP09045,Textiles,847130,56235,56381,2345.42,0.006198685608371357,0.9974104751600716,False,False,False,False,0,Low,No flags
SHP09038,Machinery,847130,116974,116097,558.85,0.05767759161169579,1.0075540280971946,False,False,False,False,0,Low,No flags
SHP09033,Agricultural,520942,127591,127271,514.6,0.1075670676548472,1.0025143198371977,False,False,False,False,0,Low,No flags
SHP09027,Machinery,260300,51037,51011,1541.14,0.012112799691815555,1.0005096939875713,False,False,False,False,0,Low,No flags
SHP09018,Textiles,847130,138673,138280,2391.13,0.020951862578626027,1.0028420595892393,False,False,False,False,0,Low,No flags
SHP08998,Minerals,847130,22769,22189,472.05,0.0132621108645252,1.0261390779214927,False,False,False,False,0,Low,No flags
SHP08985,Electronics,843890,7117,7292,2048.73,0.0009988094926236676,0.9760010970927043,False,False,False,False,0,Low,No flags
SHP08984,Electronics,843890,38959,39214,2323.49,0.004328200559332962,0.9934972203804764,False,False,False,False,0,Low,No flags
SHP08975,Minerals,100610,36025,36511,328.24,1.4441054042613235,0.9866889430582564,False,False,False,False,0,Low,No flags
SHP08973,Electronics,843890,33328,33657,312.76,0.20297322151779246,0.9902249160650087,False,False,False,False,0,Low,No flags
SHP08965,Minerals,260300,39055,39198,763.2,0.011548791225532708,0.9963518546864636,False,False,False,False,0,Low,No flags
SHP08961,Minerals,843890,76126,75633,637.3,0.029035198856747154,1.0065183187233087,False,False,False,False,0,Low,No flags
SHP08960,Machinery,100610,61790,62777,421.19,0.04118567883763576,0.9842776813164057,False,False,False,False,0,Low,No flags
SHP08942,Agricultural,843890,114306,114725,916.57,0.029302304005100414,0.9963477881891479,False,False,False,False,0,Low,No flags
SHP08935,Agricultural,843890,15995,15162,2852.33,0.0035672367456670326,1.0549399815327793,False,False,False,False,0,Low,No flags
SHP09151,Textiles,847130,10676,10982,501.82,0.004409235357392356,0.9721362229102167,False,False,False,False,0,Low,No flags
SHP09144,Machinery,847130,60105,61045,2671.48,0.005016446985432098,0.9846015234662954,False,False,False,False,0,Low,No flags
SHP09133,Machinery,100610,19910,20327,2039.59,0.0020738826949429187,0.9794854134894475,False,False,False,False,0,Low,No flags
SHP09129,Minerals,260300,69053,70000,2974.79,0.004924211069726605,0.9864714285714286,False,False,False,False,0,Low,No flags
SHP09121,Machinery,260300,28572,28546,126.76,0.05459005452203667,1.000910810621453,False,False,False,False,0,Low,No flags
SHP09104,Electronics,847130,69517,70505,1139.43,0.019436231196644355,0.9859868094461386,False,False,False,False,0,Low,No flags
SHP09103,Agricultural,100610,34708,34383,218.43,0.08082278093985147,1.0094523456359248,False,False,False,False,0,Low,No flags
SHP09096,Minerals,100610,7210,6611,1672.25,0.0015251348731660504,1.0906065648162153,False,False,False,False,0,Low,No flags
SHP09091,Textiles,843890,79187,79393,1102.43,0.05936322637527331,0.9974053128109531,False,False,False,False,0,Low,No flags
SHP09086,Minerals,100610,48659,48518,76.95,0.34706129473784064,1.0029061379281916,False,False,False,False,0,Low,No flags
SHP09082,Agricultural,520942,68791,69784,1997.85,0.04822481085934888,0.9857703771638198,False,False,False,False,0,Low,No flags
SHP09077,Textiles,100610,53553,52789,1018.08,0.016541495793784233,1.0144727121180548,False,False,False,False,0,Low,No flags
SHP09067,Textiles,260300,148914,149539,463.78,0.08656985296054026,0.9958204883007109,False,False,False,False,0,Low,No flags
SHP09064,Machinery,520942,135351,135940,844.6,0.04979942771001442,0.9956672061203472,False,False,False,False,0,Low,No flags
SHP09059,Agricultural,847130,25934,25686,337.85,0.015583003770288954,1.009655065015962,False,False,False,False,0,Low,No flags
SHP09053,Agricultural,843890,132657,131894,2615.37,0.012383319717907983,1.0057849485192654,False,False,False,False,0,Low,No flags
SHP09352,Electronics,260300,35067,35265,218.44,0.03266865792044331,0.994385367928541,False,False,False,False,0,Low,No flags
SHP09339,Minerals,100610,43296,43948,1485.38,0.010051067856315416,0.9851642850641668,False,False,False,False,0,Low,No flags
SHP09336,Textiles,847130,140362,139790,1903.36,0.03409353944697472,1.00409185206381,False,False,False,False,0,Low,No flags
SHP09325,Agricultural,843890,107697,107058,1771.03,0.031377902932384294,1.0059687272319677,False,False,False,False,0,Low,No flags
SHP09316,Agricultural,100610,122063,122795,2600.41,0.2510155381297647,0.9940388452298546,False,False,False,False,0,Low,No flags
SHP09306,Textiles,847130,123147,123364,1216.14,0.06945167740799822,0.9982409779190039,False,False,False,False,0,Low,No flags
SHP09298,Agricultural,847130,39702,40696,865.16,0.009896436837047539,0.975574995085512,False,False,False,False,0,Low,No flags
SHP09297,Minerals,843890,6947,6835,2328.74,0.002237928187870718,1.0163862472567666,False,False,False,False,0,Low,No flags
SHP09277,Textiles,260300,57321,57496,2006.56,0.007683378400503154,0.9969563100041742,False,False,False,False,0,Low,No flags
SHP09268,Textiles,100610,15277,15025,2345.45,0.004991158801066612,1.0167720465890182,False,False,False,False,0,Low,No flags
SHP09262,Agricultural,260300,108240,108859,1010.73,0.022112515896665002,0.9943137453035578,False,False,False,False,0,Low,No flags
SHP09255,Minerals,843890,20672,20333,1866.62,0.003510162465404175,1.016672404465647,False,False,False,False,0,Low,No flags
SHP09222,Electronics,520942,113068,113639,2510.56,0.03502096723533109,0.9949753165726555,False,False,False,False,0,Low,No flags
SHP09197,Electronics,843890,52365,52314,2069.38,0.03286322159607878,1.0009748824406468,False,False,False,False,0,Low,No flags
SHP09189,Textiles,847130,131697,130945,671.55,0.08239874015275085,1.0057428691435335,False,False,False,False,0,Low,No flags
SHP09153,Electronics,520942,108331,107986,523.35,0.09486494895528236,1.0031948585927806,False,False,False,False,0,Low,No flags
SHP00311,Machinery,520942,66709,66370,880.19,0.22966460065268277,1.0051077293958113,False,False,False,False,0,Low,No flags
SHP00295,Electronics,260300,127775,127259,2394.75,0.014393390946886584,1.0040547230451284,False,False,False,False,0,Low,No flags
SHP00289,Textiles,843890,74184,74721,652.19,0.07258838179034766,0.9928132653470911,False,False,False,False,0,Low,No flags
SHP00286,Minerals,520942,127788,127158,1827.54,0.01888803450197748,1.0049544660972962,False,False,False,False,0,Low,No flags
SHP00274,Machinery,260300,10469,11120,2405.09,0.0008910648230167499,0.941456834532374,False,False,False,False,0,Low,No flags
SHP00266,Electronics,843890,73056,72357,568.13,0.035600854771377075,1.0096604336829884,False,False,False,False,0,Low,No flags
SHP00265,Textiles,843890,60147,61070,1207.48,0.12119709286566291,0.9848861961683314,False,False,False,False,0,Low,No flags
SHP00257,Minerals,520942,128257,127908,346.3,0.22270826601080854,1.0027285236263563,False,False,False,False,0,Low,No flags
SHP00255,Textiles,843890,34956,35331,1275.77,0.010791620001435982,0.9893860915343466,False,False,False,False,0,Low,No flags
SHP00253,Minerals,260300,68530,67937,111.53,0.16945766968182463,1.008728675096045,False,False,False,False,0,Low,No flags
SHP00243,Machinery,100610,145146,144909,1901.4,0.021116565343640654,1.0016355091816243,False,False,False,False,0,Low,No flags
SHP00239,Agricultural,100610,36822,36857,1300.33,0.027954024792354898,0.9990503839162167,False,False,False,False,0,Low,No flags
SHP09425,Textiles,847130,106457,106231,890.07,0.024196884400372928,1.0021274392597264,False,False,False,False,0,Low,No flags
SHP09420,Textiles,843890,63861,63284,1044.02,0.013671964332154868,1.0091176284684913,False,False,False,False,0,Low,No flags
SHP09418,Textiles,520942,147193,146227,1308.86,0.07482297653266017,1.0066061671237185,False,False,False,False,0,Low,No flags
SHP09353,Electronics,100610,21880,21548,1678.28,0.004598644475979207,1.0154074624095044,False,False,False,False,0,Low,No flags
SHP09578,Minerals,260300,111076,111440,2120.58,0.05264322536960236,0.9967336683417085,False,False,False,False,0,Low,No flags
SHP09553,Machinery,843890,25868,25129,1313.37,0.005563812659622469,1.029408253412392,False,False,False,False,0,Low,No flags
SHP09547,Textiles,520942,51010,51450,2827.31,0.004011090336880146,0.9914480077745383,False,False,False,False,0,Low,No flags
SHP09539,Minerals,100610,143612,143793,1871.19,0.022713530830624943,0.9987412460968197,False,False,False,False,0,Low,No flags
SHP09532,Textiles,843890,128358,128742,635.81,0.09645535838416813,0.997017290394743,False,False,False,False,0,Low,No flags
SHP09527,Agricultural,847130,135077,134589,1142.18,0.04745684008786441,1.0036258535244336,False,False,False,False,0,Low,No flags
SHP09521,Minerals,520942,35884,36435,1674.74,0.015571663883404602,0.9848771785371209,False,False,False,False,0,Low,No flags
SHP09495,Agricultural,847130,58848,59321,2916.13,0.004363280063608924,0.99202643246068,False,False,False,False,0,Low,No flags
SHP09465,Minerals,100610,129717,128751,668.86,0.10304858969357444,1.0075028543467623,False,False,False,False,0,Low,No flags
SHP09462,Electronics,847130,29754,29191,1424.14,0.008587179972348207,1.0192867664691172,False,False,False,False,0,Low,No flags
SHP09460,Minerals,260300,101906,101134,1941.52,0.01198897705877369,1.0076334368263888,False,False,False,False,0,Low,No flags
SHP09452,Electronics,843890,65338,65715,1347.16,0.02166170134154552,0.9942631058358061,False,False,False,False,0,Low,No flags
SHP09439,Machinery,843890,64693,64377,1236.35,0.05196206326812728,1.0049085853643382,False,False,False,False,0,Low,No flags
SHP09427,Machinery,843890,18352,18794,1928.59,0.003486903707807,0.9764818559114611,False,False,False,False,0,Low,No flags
SHP00329,Electronics,847130,72411,72758,1371.43,0.013858171259942997,0.9952307650017868,False,False,False,False,0,Low,No flags
SHP00318,Electronics,100610,14168,14256,2084.88,0.006133208438906941,0.9938271604938271,False,False,False,False,0,Low,No flags
SHP09720,Electronics,100610,46767,46468,421.91,0.023904661420222104,1.0064345355943876,False,False,False,False,0,Low,No flags
SHP09717,Electronics,260300,107042,107984,1187.93,0.018415696504559487,0.9912764854052453,False,False,False,False,0,Low,No flags
SHP09716,Machinery,520942,108860,108724,164.33,0.5325140788973954,1.0012508737721202,False,False,False,False,0,Low,No flags
SHP09692,Minerals,847130,52572,52874,2659.35,0.035113215775660137,0.9942883080531074,False,False,False,False,0,Low,No flags
SHP09690,Textiles,843890,59339,59638,1847.56,0.012188802849179654,0.9949864180556022,False,False,False,False,0,Low,No flags
SHP09683,Agricultural,100610,66237,66068,1743.98,0.007822938567935136,1.0025579705757703,False,False,False,False,0,Low,No flags
SHP09665,Electronics,260300,119991,120390,2981.8,0.009486357736700243,0.9966857712434588,False,False,False,False,0,Low,No flags
SHP09662,Machinery,520942,132298,131704,153.5,0.36152526069562557,1.0045101135880459,False,False,False,False,0,Low,No flags
SHP09655,Machinery,100610,38673,38001,1659.63,0.006077773033805062,1.017683745164601,False,False,False,False,0,Low,No flags
SHP09651,Electronics,847130,49211,48888,2891.09,0.0037426578204293477,1.0066069383079692,False,False,False,False,0,Low,No flags
SHP09643,Textiles,100610,37968,38162,2579.56,0.003086347085527363,0.9949164089932393,False,False,False,False,0,Low,No flags
SHP09638,Machinery,847130,124620,124059,1085.63,0.04351421164305521,1.0045220419316616,False,False,False,False,0,Low,No flags
SHP09626,Electronics,847130,118676,118864,2456.14,0.02805928723395492,0.9984183604792031,False,False,False,False,0,Low,No flags
SHP09624,Agricultural,260300,15138,15084,2080.98,0.002296230185253626,1.003579952267303,False,False,False,False,0,Low,No flags
SHP09611,Electronics,260300,18439,17765,509.19,0.02833522362882581,1.037939769209119,False,False,False,False,0,Low,No flags
SHP09610,Minerals,260300,27975,27429,2048.54,0.004577964213172518,1.0199059389697036,False,False,False,False,0,Low,No flags
SHP00013,Electronics,260300,35535,35606,2008.18,0.07078050772341124,0.9980059540526878,False,False,False,False,0,Low,No flags
SHP09986,Agricultural,520942,136335,136887,2768.71,0.015696953599467815,0.9959674768239497,False,False,False,False,0,Low,No flags
SHP09866,Textiles,843890,137330,136698,1776.89,0.023773214412743115,1.004623330260867,False,False,False,False,0,Low,No flags
SHP09862,Agricultural,100610,19969,19562,855.39,0.006149870126840017,1.0208056435947244,False,False,False,False,0,Low,No flags
SHP09858,Textiles,847130,38114,37577,310.16,0.06128925815458774,1.0142906565186152,False,False,False,False,0,Low,No flags
SHP09851,Electronics,100610,114584,114564,1070.49,0.02905505773183983,1.0001745749100939,False,False,False,False,0,Low,No flags
SHP09835,Electronics,100610,12601,12664,771.4,0.03184256264779715,0.9950252684775742,False,False,False,False,0,Low,No flags
SHP09832,Agricultural,100610,14528,14453,138.36,0.03418015804182326,1.0051892340690514,False,False,False,False,0,Low,No flags
SHP09812,Machinery,520942,10773,10742,2191.55,0.0028234916338564296,1.002885868553342,False,False,False,False,0,Low,No flags
SHP09800,Textiles,843890,74861,74473,2712.86,0.012757680529785619,1.005209941858123,False,False,False,False,0,Low,No flags
SHP09799,Machinery,843890,61143,61374,2554.31,0.01230703779777069,0.9962361912210382,False,False,False,False,0,Low,No flags
SHP09798,Electronics,847130,102554,102161,446.3,0.08997147168987644,1.0038468691575062,False,False,False,False,0,Low,No flags
SHP09787,Minerals,520942,75651,75787,2544.29,0.019121311160168134,0.9982054969849711,False,False,False,False,0,Low,No flags
SHP09778,Electronics,843890,62434,63157,516.12,0.4045752238791269,0.9885523378247858,False,False,False,False,0,Low,No flags
SHP00217,Agricultural,520942,23743,24652,1652.93,0.003878020964121059,0.9631267239980529,False,False,False,False,0,Low,No flags
SHP00210,Electronics,847130,105494,105098,716.44,0.035575622501901265,1.0037679118536984,False,False,False,False,0,Low,No flags
SHP09932,Textiles,520942,34165,35116,2904.66,0.003259111651502635,0.9729183278277708,False,False,False,False,0,Low,No flags
SHP09928,Minerals,100610,127648,127185,2369.7,0.19877023684782993,1.0036403663954083,False,False,False,False,0,Low,No flags
